image,original_split,sample_kind,scene_group,assigned_split,objects,class_counts
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/MAR20_2431.jpg,train,official,mar20:000121,train,10,"[0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/MAR20_2432.jpg,train,official,mar20:000121,train,3,"[0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/MAR20_2433.jpg,train,official,mar20:000121,train,3,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/MAR20_2434.jpg,train,official,mar20:000121,train,11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 5, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/MAR20_2436.jpg,train,official,mar20:000121,train,5,"[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/MAR20_2437.jpg,train,official,mar20:000121,train,5,"[0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/MAR20_2439.jpg,train,official,mar20:000121,train,8,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/MAR20_244.jpg,train,official,mar20:000012,validation,4,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/MAR20_2440.jpg,train,official,mar20:000121,train,6,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/MAR20_2441.jpg,train,official,mar20:000122,train,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/MAR20_2442.jpg,train,official,mar20:000122,train,6,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/MAR20_2444.jpg,train,official,mar20:000122,train,9,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/MAR20_2445.jpg,train,official,mar20:000122,train,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/MAR20_2446.jpg,train,official,mar20:000122,train,5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/MAR20_2447.jpg,train,official,mar20:000122,train,10,"[0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 3, 3, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/MAR20_2449.jpg,train,official,mar20:000122,train,5,"[0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/MAR20_245.jpg,train,official,mar20:000012,validation,9,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/MAR20_2450.jpg,train,official,mar20:000122,train,4,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/MAR20_2451.jpg,train,official,mar20:000122,train,3,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/MAR20_2453.jpg,train,official,mar20:000122,train,3,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/MAR20_2454.jpg,train,official,mar20:000122,train,2,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/MAR20_2455.jpg,train,official,mar20:000122,train,4,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/MAR20_2456.jpg,train,official,mar20:000122,train,6,"[0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/MAR20_2457.jpg,train,official,mar20:000122,train,4,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/MAR20_2458.jpg,train,official,mar20:000122,train,8,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/MAR20_2459.jpg,train,official,mar20:000122,train,3,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/MAR20_2460.jpg,train,official,mar20:000122,train,8,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/MAR20_2461.jpg,train,official,mar20:000123,validation,5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/MAR20_2463.jpg,train,official,mar20:000123,validation,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/MAR20_2464.jpg,train,official,mar20:000123,validation,6,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/MAR20_2465.jpg,train,official,mar20:000123,validation,3,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/MAR20_2468.jpg,train,official,mar20:000123,validation,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/MAR20_247.jpg,train,official,mar20:000012,validation,5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/MAR20_2471.jpg,train,official,mar20:000123,validation,3,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/MAR20_2472.jpg,train,official,mar20:000123,validation,5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/MAR20_2475.jpg,train,official,mar20:000123,validation,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 3, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/MAR20_2476.jpg,train,official,mar20:000123,validation,5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/MAR20_2478.jpg,train,official,mar20:000123,validation,4,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 3, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/MAR20_2479.jpg,train,official,mar20:000123,validation,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/MAR20_2480.jpg,train,official,mar20:000123,validation,6,"[0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/MAR20_2481.jpg,train,official,mar20:000124,train,4,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/MAR20_2482.jpg,train,official,mar20:000124,train,5,"[0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/MAR20_2483.jpg,train,official,mar20:000124,train,10,"[0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/MAR20_2484.jpg,train,official,mar20:000124,train,5,"[0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/MAR20_2485.jpg,train,official,mar20:000124,train,3,"[0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/MAR20_2486.jpg,train,official,mar20:000124,train,6,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/MAR20_2487.jpg,train,official,mar20:000124,train,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 3, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/MAR20_2488.jpg,train,official,mar20:000124,train,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/MAR20_2489.jpg,train,official,mar20:000124,train,8,"[0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/MAR20_249.jpg,train,official,mar20:000012,validation,8,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/MAR20_2490.jpg,train,official,mar20:000124,train,5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/MAR20_2491.jpg,train,official,mar20:000124,train,14,"[0, 0, 0, 0, 0, 1, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/MAR20_2492.jpg,train,official,mar20:000124,train,6,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/MAR20_2493.jpg,train,official,mar20:000124,train,4,"[0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/MAR20_2494.jpg,train,official,mar20:000124,train,7,"[0, 0, 0, 0, 0, 1, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/MAR20_2495.jpg,train,official,mar20:000124,train,4,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/MAR20_2497.jpg,train,official,mar20:000124,train,5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/MAR20_2498.jpg,train,official,mar20:000124,train,8,"[0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/MAR20_2499.jpg,train,official,mar20:000124,train,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 3, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/MAR20_25.jpg,train,official,mar20:000001,train,4,"[0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/MAR20_250.jpg,train,official,mar20:000012,validation,8,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/MAR20_2500.jpg,train,official,mar20:000124,train,8,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/MAR20_2501.jpg,train,official,mar20:000125,train,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/MAR20_2502.jpg,train,official,mar20:000125,train,6,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/MAR20_2503.jpg,train,official,mar20:000125,train,3,"[0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/MAR20_2506.jpg,train,official,mar20:000125,train,10,"[0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/MAR20_2507.jpg,train,official,mar20:000125,train,5,"[0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/MAR20_2509.jpg,train,official,mar20:000125,train,3,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/MAR20_251.jpg,train,official,mar20:000012,validation,8,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/MAR20_2510.jpg,train,official,mar20:000125,train,5,"[0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/MAR20_2511.jpg,train,official,mar20:000125,train,4,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/MAR20_2514.jpg,train,official,mar20:000125,train,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/MAR20_2515.jpg,train,official,mar20:000125,train,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/MAR20_2516.jpg,train,official,mar20:000125,train,4,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/MAR20_2517.jpg,train,official,mar20:000125,train,7,"[0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/MAR20_2518.jpg,train,official,mar20:000125,train,3,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/MAR20_2519.jpg,train,official,mar20:000125,train,8,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/MAR20_252.jpg,train,official,mar20:000012,validation,8,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/MAR20_2520.jpg,train,official,mar20:000125,train,3,"[0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/MAR20_2521.jpg,train,official,mar20:000126,train,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/MAR20_2522.jpg,train,official,mar20:000126,train,4,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/MAR20_2523.jpg,train,official,mar20:000126,train,6,"[0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/MAR20_2524.jpg,train,official,mar20:000126,train,5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 4, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/MAR20_2525.jpg,train,official,mar20:000126,train,3,"[0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/MAR20_2526.jpg,train,official,mar20:000126,train,3,"[0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/MAR20_2527.jpg,train,official,mar20:000126,train,4,"[0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/MAR20_2529.jpg,train,official,mar20:000126,train,4,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/MAR20_253.jpg,train,official,mar20:000012,validation,6,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/MAR20_2531.jpg,train,official,mar20:000126,train,4,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/MAR20_2532.jpg,train,official,mar20:000126,train,11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/MAR20_2533.jpg,train,official,mar20:000126,train,4,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/MAR20_2535.jpg,train,official,mar20:000126,train,5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/MAR20_2536.jpg,train,official,mar20:000126,train,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/MAR20_2537.jpg,train,official,mar20:000126,train,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/MAR20_2539.jpg,train,official,mar20:000126,train,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/MAR20_2540.jpg,train,official,mar20:000126,train,3,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/MAR20_2542.jpg,train,official,mar20:000127,validation,8,"[0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0]"
